Time,Type,OrderID,Size,Price,Direction
34205.930768,1,2592,360,1842168,-1
34205.930858,1,2593,310,1841719,-1
34205.932280,3,2383,52,1841868,-1
34205.933835,1,2594,150,1841752,-1
34205.936857,1,2595,230,1841398,1
34205.939987,1,2596,370,1841419,1
34205.940405,1,2597,80,1841823,1
34205.943253,1,2598,200,1842009,-1
34205.943706,1,2599,360,1841778,-1
34205.944067,1,2600,330,1841416,1
34205.947003,1,2601,350,1841665,1
34205.949353,1,2602,330,1841448,1
34205.952234,1,2603,210,1841715,1
34205.953277,3,2563,26,1841574,-1
34205.956267,1,2604,90,1841506,1
34205.957041,1,2605,290,1841487,1
34205.959740,1,2606,20,1841344,1
34205.961600,3,2238,133,1841598,-1
34205.962173,1,2607,270,1841245,1
34205.964396,1,2608,160,1841318,-1
34205.966830,1,2609,310,1841742,-1
34205.969458,1,2610,400,1841261,1
34205.971430,3,2467,54,1841549,1
34205.972765,3,2210,195,1841497,1
34205.975200,1,2611,270,1841658,1
34205.978356,1,2612,250,1841311,-1
34205.981325,1,2613,270,1841438,-1
34205.983129,1,2614,360,1841705,-1
34205.983983,1,2615,150,1841769,-1
34205.985451,3,2580,18,1841481,1
34205.988723,1,2616,60,1841498,1
34205.991956,3,2530,164,1841469,1
34205.993329,3,2212,99,1841370,1
34205.993518,1,2617,340,1841258,1
34205.996716,1,2618,260,1841696,-1
34205.997892,1,2619,260,1841803,-1
34205.999490,3,2428,145,1841318,-1
34206.001328,3,2399,64,1841284,1
34206.001890,1,2620,330,1840840,1
34206.004610,1,2621,150,1840873,1
34206.008304,1,2622,190,1841538,-1
34206.011581,1,2623,10,1841151,1
34206.014650,1,2624,200,1840991,1
34206.018542,1,2625,190,1841011,-1
34206.019828,1,2626,350,1840708,1
34206.023603,1,2627,390,1841232,-1
34206.024450,1,2628,100,1841508,-1
34206.025672,1,2629,10,1841197,1
34206.029257,1,2630,80,1841156,-1
34206.030896,1,2631,80,1840835,1
34206.034643,1,2632,370,1841233,1
34206.036297,1,2633,390,1841336,1
34206.039865,1,2634,300,1841194,1
34206.042298,1,2635,130,1840934,1
34206.044981,3,2633,10,1841235,-1
34206.045422,1,2636,350,1840756,1
34206.045906,1,2637,390,1841590,-1
34206.049647,3,2526,136,1841142,-1
34206.050159,1,2638,400,1841390,-1
34206.052567,1,2639,200,1841084,-1
34206.054078,1,2640,270,1841145,-1
34206.054248,1,2641,130,1841166,-1
34206.054266,3,2573,29,1841273,-1
34206.057281,1,2642,20,1840946,1
34206.058462,1,2643,140,1840870,1
34206.059171,1,2644,180,1841051,-1
34206.060745,1,2645,340,1841514,-1
34206.061218,1,2646,170,1841297,-1
34206.061367,1,2647,270,1840957,1
34206.062045,1,2648,100,1841028,-1
34206.063249,1,2649,130,1841655,-1
34206.063369,1,2650,210,1841717,-1
34206.066497,1,2651,310,1841496,1
34206.070405,1,2652,360,1841127,1
34206.073850,1,2653,130,1841087,1
34206.076227,1,2654,210,1840865,1
34206.079899,1,2655,120,1841213,-1
34206.080505,1,2656,110,1841699,-1
34206.083030,1,2657,80,1841033,1
34206.086071,1,2658,20,1841279,1
34206.089299,1,2659,360,1841697,-1
34206.091760,1,2660,100,1840981,1
34206.095020,1,2661,80,1840966,1
34206.098107,1,2662,380,1840907,1
34206.099083,1,2663,360,1841450,-1
34206.101604,1,2664,270,1841391,1
34206.104010,1,2665,40,1841305,1
34206.104293,1,2666,220,1841047,-1
34206.104699,1,2667,270,1841640,-1
34206.106420,3,2643,128,1841173,1
34206.108465,1,2668,380,1840934,-1
34206.109456,1,2669,130,1841193,1
34206.110599,1,2670,350,1840800,1
34206.112241,1,2671,320,1840945,-1
34206.112444,1,2672,280,1841162,1
34206.115022,3,2248,127,1841060,-1
34206.116093,1,2673,280,1841017,-1
34206.118385,1,2674,230,1841259,1
34206.119481,1,2675,90,1840951,-1
34206.120692,1,2676,80,1841307,1
34206.123162,1,2677,190,1841284,1
34206.124322,3,2516,188,1841294,-1
34206.124345,1,2678,120,1841435,1
34206.124763,3,2345,174,1841329,-1
34206.127424,1,2679,220,1841424,-1
34206.129727,1,2680,330,1841699,-1
34206.131659,1,2681,120,1841535,-1
34206.132963,1,2682,380,1841256,1
34206.134683,1,2683,220,1841473,-1
34206.136713,1,2684,200,1841411,1
34206.139287,1,2685,40,1841724,-1
34206.142236,1,2686,130,1841243,1
34206.143066,3,2408,121,1841566,1
34206.145986,3,2356,192,1841572,1
34206.148874,1,2687,350,1841501,-1
34206.149910,1,2688,170,1841759,1
34206.151529,1,2689,340,1841611,-1
34206.152727,3,2415,139,1841716,-1
34206.155888,1,2690,100,1841736,-1
34206.157032,1,2691,350,1841411,1
34206.160271,1,2692,110,1841451,1
34206.162647,1,2693,140,1841942,-1
34206.166377,1,2694,300,1841780,-1
34206.168261,1,2695,70,1841624,1
34206.168302,1,2696,270,1841638,1
34206.171662,1,2697,350,1841699,-1
34206.173923,1,2698,200,1842162,-1
34206.174663,1,2699,140,1841935,1
34206.175262,1,2700,380,1841957,1
34206.175585,3,2689,90,1841832,1
34206.179016,1,2701,340,1841836,1
34206.182887,1,2702,140,1841429,1
34206.183823,1,2703,270,1842088,-1
34206.184414,1,2704,70,1842160,-1
34206.187186,1,2705,110,1841560,1
34206.188063,1,2706,190,1841606,1
34206.188605,1,2707,220,1841782,1
34206.189476,1,2708,340,1841386,1
34206.190633,1,2709,280,1841633,1
34206.193930,1,2710,230,1841524,1
34206.194754,1,2711,10,1841762,1
34206.196290,1,2712,180,1842190,-1
34206.198414,1,2713,220,1842235,1
34206.200366,1,2714,20,1841698,1
34206.203742,1,2715,20,1841645,1
34206.206983,1,2716,220,1842342,-1
34206.208684,1,2717,70,1842156,-1
34206.211024,1,2718,40,1841677,1
34206.213221,1,2719,330,1842060,-1
34206.216819,1,2720,220,1842115,1
34206.220683,1,2721,60,1842061,-1
34206.224418,1,2722,40,1842316,-1
34206.227210,1,2723,230,1841895,1
34206.229579,1,2724,240,1842117,-1
34206.233162,1,2725,140,1842028,-1
34206.233908,3,2472,55,1842244,-1
34206.235393,1,2726,70,1842283,1
34206.237182,1,2727,150,1842463,-1
34206.239593,3,2599,90,1842161,-1
34206.241087,1,2728,100,1842488,-1
34206.241305,1,2729,390,1841857,1
34206.244006,1,2730,50,1841885,1
34206.244797,1,2731,350,1842517,-1
34206.248274,1,2732,270,1842207,-1
34206.251827,1,2733,150,1842201,1
34206.255115,1,2734,80,1841951,-1
34206.256517,3,2484,60,1842011,1
34206.258625,3,2627,74,1841995,-1
34206.262421,1,2735,60,1841985,1
34206.264580,1,2736,140,1842519,-1
34206.267083,1,2737,90,1841751,1
34206.267321,1,2738,260,1841980,-1
34206.268998,3,2462,145,1842104,1
34206.272460,3,2560,113,1842137,-1
34206.273706,3,2673,27,1842096,-1
34206.276745,1,2739,170,1842192,1
34206.279424,1,2740,230,1841802,1
34206.280842,1,2741,210,1842064,1
34206.281131,1,2742,390,1841887,-1
34206.283534,1,2743,250,1842088,1
34206.286245,1,2744,30,1841856,-1
34206.286421,1,2745,300,1841818,1
34206.286867,1,2746,210,1842333,-1
34206.286959,1,2747,360,1842015,-1
34206.289316,3,2714,170,1841893,-1
34206.292462,1,2748,310,1841662,-1
34206.294807,1,2749,290,1841795,1
34206.296721,1,2750,350,1841758,1
34206.300562,3,2326,125,1841947,1
34206.301579,1,2751,90,1842003,1
34206.304504,3,2660,148,1841857,-1
34206.307656,1,2752,390,1841751,1
34206.308351,1,2753,180,1841561,1
34206.311973,1,2754,90,1842022,1
34206.315957,1,2755,360,1841654,1
34206.317456,1,2756,390,1841775,1
34206.317838,1,2757,20,1842005,1
34206.319387,1,2758,120,1841672,1
34206.320516,1,2759,110,1842086,-1
34206.323189,1,2760,80,1841874,1
34206.324757,1,2761,250,1841690,1
34206.327241,1,2762,240,1841795,1
34206.328326,1,2763,380,1841332,1
34206.330251,1,2764,270,1841168,1
34206.333355,1,2765,160,1841888,-1
34206.336229,1,2766,210,1841123,1
34206.336272,1,2767,130,1841552,1
34206.338866,1,2768,70,1841132,1
34206.342475,1,2769,70,1841097,1
34206.345011,1,2770,340,1841414,1
34206.347888,1,2771,290,1841426,1
34206.351245,1,2772,330,1841347,1
34206.354370,1,2773,110,1841346,1
34206.357857,1,2774,260,1841400,1
34206.360128,1,2775,340,1841729,1
34206.362239,1,2776,30,1841538,1
34206.364418,3,2710,106,1841611,-1
34206.368329,1,2777,110,1841909,-1
34206.371991,3,2680,20,1841699,1
34206.375379,3,2642,141,1841736,1
34206.379211,1,2778,150,1841780,1
34206.381515,1,2779,200,1841527,-1
34206.383077,1,2780,300,1841347,1
34206.383290,1,2781,280,1841420,1
34206.383531,1,2782,250,1841657,1
34206.385955,1,2783,90,1841816,-1
34206.389323,1,2784,60,1841452,-1
34206.390289,3,2772,85,1841650,-1
34206.392480,1,2785,360,1841732,-1
34206.393078,1,2786,330,1841377,1
34206.396339,1,2787,280,1841393,-1
34206.399751,1,2788,30,1841882,-1
34206.400777,1,2789,50,1841381,-1
34206.404367,1,2790,300,1841153,1
34206.407855,1,2791,150,1841667,1
34206.411454,1,2792,290,1841981,-1
34206.414194,1,2793,70,1841741,-1
34206.417795,1,2794,250,1841475,-1
34206.418357,1,2795,300,1841388,1
34206.421155,1,2796,360,1841457,1
34206.422400,1,2797,160,1841704,1
34206.425654,1,2798,190,1841477,-1
34206.429263,1,2799,200,1841458,1
34206.432417,1,2800,30,1841725,1
34206.434628,1,2801,220,1841409,1
34206.437641,1,2802,160,1841430,1
34206.438285,1,2803,290,1841451,-1
34206.441217,1,2804,20,1841916,-1
34206.443076,3,2392,136,1841514,1
34206.443269,1,2805,20,1841421,-1
34206.443742,1,2806,10,1841564,-1
34206.445349,1,2807,290,1841256,1
34206.447879,1,2808,390,1841943,-1
34206.450958,1,2809,120,1841908,-1
34206.451597,1,2810,60,1841469,-1
34206.452781,1,2811,330,1841270,1
34206.455975,1,2812,340,1841687,-1
34206.456872,1,2813,140,1841925,-1
34206.460840,1,2814,330,1841945,-1
34206.462046,1,2815,60,1841758,-1
34206.463786,1,2816,230,1841020,1
34206.466047,1,2817,20,1841882,-1
34206.469961,1,2818,80,1841386,1
34206.470390,1,2819,390,1841249,1
34206.471128,1,2820,200,1841165,1
34206.473669,1,2821,220,1840922,1
34206.475184,1,2822,130,1841167,1
34206.478242,1,2823,350,1841578,-1
34206.479600,1,2824,380,1841787,-1
34206.482520,3,2452,76,1841300,1
34206.482993,1,2825,200,1841026,1
34206.486376,1,2826,210,1841714,-1
34206.488671,1,2827,360,1841643,1
34206.489258,1,2828,220,1841409,1
34206.490101,1,2829,130,1841669,1
34206.491784,1,2830,90,1841225,1
34206.493825,1,2831,60,1841403,1
34206.493835,1,2832,110,1841749,-1
34206.495321,1,2833,110,1841941,-1
34206.495595,1,2834,220,1841473,-1
34206.497994,1,2835,100,1841304,-1
34206.498668,1,2836,200,1841641,-1
34206.501646,3,2514,108,1841381,-1
34206.504806,1,2837,250,1841420,-1
34206.507261,1,2838,180,1841341,-1
34206.508664,1,2839,290,1840925,1
34206.509722,3,2417,174,1841251,1
34206.510894,1,2840,200,1840978,-1
34206.512060,1,2841,400,1841260,1
34206.512806,1,2842,180,1841085,-1
34206.515059,3,2691,178,1841274,-1
34206.517634,1,2843,280,1841133,-1
34206.518757,1,2844,330,1841058,1
34206.522524,1,2845,110,1841446,-1
34206.525244,1,2846,250,1840894,1
34206.526953,1,2847,370,1841473,-1
34206.529987,1,2848,130,1841592,-1
34206.533783,1,2849,170,1841023,1
34206.535339,1,2850,220,1841731,-1
34206.535687,1,2851,200,1841423,1
34206.536281,1,2852,400,1841111,-1
34206.537067,1,2853,260,1840861,1
34206.538623,1,2854,20,1841594,-1
34206.541536,1,2855,260,1841345,1
34206.543704,1,2856,120,1841169,1
34206.547213,1,2857,50,1840810,1
34206.547537,1,2858,260,1841443,1
34206.550854,1,2859,50,1841126,1
34206.551625,3,2487,143,1841287,1
34206.553233,3,2823,45,1841337,-1
34206.554075,1,2860,140,1840926,1
34206.557581,3,2460,179,1841314,-1
34206.560756,1,2861,330,1841382,-1
34206.560916,1,2862,40,1841183,1
34206.561575,1,2863,60,1841131,-1
34206.564173,3,2655,153,1841272,1
34206.567003,1,2864,220,1841077,-1
34206.570950,1,2865,20,1841184,-1
34206.573666,3,2447,147,1841262,-1
34206.574660,3,2737,48,1841194,-1
34206.575485,1,2866,120,1841642,-1
34206.577231,1,2867,150,1841440,-1
34206.579342,1,2868,390,1841294,1
34206.580096,1,2869,140,1841379,-1
34206.580103,1,2870,70,1840992,1
34206.581595,1,2871,160,1841143,1
34206.583832,1,2872,280,1841011,1
34206.587000,1,2873,400,1841384,-1
34206.590746,3,2869,177,1841455,-1
34206.592172,3,2688,117,1841380,-1
34206.593670,1,2874,250,1841122,1
34206.597511,3,2486,23,1841490,1
34206.599219,1,2875,120,1841654,-1
34206.600862,1,2876,300,1841188,1
34206.601232,1,2877,400,1841830,-1
34206.603233,3,2575,99,1841530,1
34206.605581,1,2878,250,1841674,-1
34206.605587,1,2879,140,1841441,1
34206.607497,1,2880,180,1842036,-1
34206.611087,1,2881,70,1841259,1
34206.611999,1,2882,60,1841778,1
34206.612491,1,2883,210,1841912,-1
34206.615342,1,2884,250,1841843,-1
34206.616190,1,2885,50,1841227,1
34206.617770,1,2886,30,1841530,1
34206.618128,1,2887,390,1842156,-1
34206.618518,1,2888,210,1841750,1
34206.618929,1,2889,400,1842010,1
34206.621325,1,2890,270,1842190,-1
34206.622953,1,2891,330,1841544,1
34206.625339,1,2892,160,1841767,-1
34206.625779,1,2893,130,1841660,1
34206.628685,3,2801,131,1841777,-1
34206.629636,1,2894,70,1841667,1
34206.633212,1,2895,370,1841927,1
34206.636041,3,2892,175,1841766,-1
34206.639706,1,2896,320,1842029,-1
34206.640677,1,2897,70,1841970,-1
34206.643002,1,2898,370,1842038,-1
34206.644081,1,2899,100,1841741,-1
34206.644754,1,2900,280,1841385,1
34206.647484,1,2901,120,1841523,1
34206.648424,1,2902,360,1841703,1
34206.649986,1,2903,340,1841970,-1
34206.652248,1,2904,110,1841654,1
34206.653384,1,2905,280,1841733,1
34206.654744,1,2906,370,1842036,-1
34206.655763,3,2890,80,1841966,-1
34206.657482,1,2907,400,1841784,1
34206.660912,1,2908,170,1842203,1
34206.663828,1,2909,260,1842272,-1
34206.665753,1,2910,170,1841885,1
34206.667398,1,2911,280,1842342,-1
34206.669154,1,2912,400,1841983,-1
34206.672989,1,2913,390,1841476,1
34206.674553,1,2914,370,1841550,-1
34206.677073,3,2683,46,1841804,-1
34206.679943,1,2915,390,1841924,1
34206.680509,1,2916,370,1842117,-1
34206.684145,1,2917,140,1841279,1
34206.686415,1,2918,220,1841610,1
34206.689312,1,2919,180,1841681,1
34206.691014,1,2920,300,1841760,-1
34206.694866,1,2921,370,1841844,1
34206.694962,1,2922,160,1842041,-1
34206.695078,1,2923,340,1841373,1
34206.695322,1,2924,140,1842150,-1
34206.698127,3,2508,132,1841769,1
34206.701425,1,2925,140,1841820,1
34206.705001,1,2926,10,1841364,1
34206.708461,3,2867,63,1841698,-1
34206.712136,1,2927,350,1841447,1
34206.714474,1,2928,320,1841424,1
34206.716106,1,2929,350,1841636,-1
34206.717642,1,2930,180,1841806,1
34206.720806,1,2931,270,1841813,-1
34206.721995,1,2932,350,1841433,1
34206.724371,1,2933,390,1841409,1
34206.726263,1,2934,230,1841952,-1
34206.728684,1,2935,240,1841273,1
34206.728893,1,2936,70,1841408,1
34206.730504,1,2937,320,1841701,-1
34206.733976,1,2938,60,1841290,1
34206.735041,1,2939,180,1841889,-1
34206.738768,1,2940,70,1841600,-1
34206.741001,1,2941,140,1841949,-1
34206.744547,1,2942,270,1841881,-1
34206.747624,1,2943,100,1841780,1
34206.747653,1,2944,390,1841767,1
34206.750029,1,2945,230,1842097,-1
34206.753435,3,2733,20,1841734,-1
34206.756710,1,2946,40,1841422,1
34206.760260,1,2947,40,1841477,1
34206.760399,1,2948,90,1841335,1
34206.762406,1,2949,10,1841594,1
34206.765798,1,2950,90,1841879,1
34206.767632,3,2885,24,1841768,1
34206.768376,1,2951,350,1842205,-1
34206.769936,1,2952,70,1842159,-1
34206.771725,1,2953,40,1841605,-1
34206.771935,1,2954,330,1841567,1
34206.773728,1,2955,270,1841921,1
34206.774598,3,2868,76,1841844,1
34206.778259,1,2956,320,1841604,-1
34206.781128,1,2957,180,1841663,1
34206.784504,1,2958,220,1842130,-1
34206.784505,1,2959,340,1842225,-1
34206.785768,1,2960,100,1842041,-1
34206.787251,1,2961,100,1841596,1
34206.789929,1,2962,270,1842276,-1
34206.791981,1,2963,380,1841755,-1
34206.792040,1,2964,40,1841716,-1
34206.794172,1,2965,120,1841318,1
34206.794983,1,2966,160,1841676,-1
34206.795031,1,2967,20,1841924,1
34206.797458,1,2968,320,1842189,-1
34206.800932,1,2969,50,1841920,-1
34206.802046,1,2970,180,1841714,1
34206.805376,1,2971,390,1842178,-1
34206.808930,3,2719,187,1841892,1
34206.811845,1,2972,160,1842216,-1
34206.813701,1,2973,400,1841651,1
34206.813833,1,2974,90,1841966,1
34206.817373,1,2975,380,1841807,-1
34206.818026,1,2976,210,1842190,-1
34206.818716,1,2977,230,1841971,1
34206.818829,3,2784,50,1841992,-1
34206.821092,1,2978,40,1841894,-1
34206.821479,1,2979,90,1841681,1
34206.823866,1,2980,330,1842202,-1
34206.826592,1,2981,90,1842308,-1
34206.830452,3,2703,16,1842230,-1
34206.832328,1,2982,370,1842224,1
34206.832848,1,2983,340,1842595,-1
34206.836781,1,2984,110,1842399,1
34206.840264,1,2985,150,1842068,-1
34206.840278,1,2986,300,1842461,-1
34206.841729,1,2987,50,1841679,1
34206.845367,1,2988,240,1841898,1
34206.846800,1,2989,340,1842080,1
34206.847095,1,2990,130,1842209,-1
34206.850866,1,2991,160,1841804,1
34206.853759,1,2992,170,1842416,1
34206.853760,1,2993,320,1841983,-1
34206.855297,1,2994,180,1842134,-1
34206.859265,1,2995,390,1842427,-1
34206.860270,1,2996,160,1842247,-1
34206.862959,1,2997,390,1842110,1
34206.863154,3,2896,96,1842048,-1
34206.866019,1,2998,190,1842368,-1
34206.869287,1,2999,190,1842219,1
34206.871928,1,3000,180,1842387,-1
34206.872935,1,3001,180,1842159,1
34206.875105,1,3002,140,1841927,1
34206.877326,1,3003,150,1841643,1
34206.877462,1,3004,110,1841952,-1
34206.878287,3,2645,46,1842023,1
34206.878839,1,3005,250,1842191,1
34206.881484,1,3006,60,1841731,1
34206.884189,1,3007,250,1842509,-1
34206.888042,1,3008,230,1841833,-1
34206.891306,1,3009,100,1842376,-1
34206.892840,1,3010,400,1842086,1
34206.893519,1,3011,270,1842164,1
34206.895305,1,3012,50,1842417,-1
34206.898080,1,3013,310,1841900,1
34206.898178,1,3014,400,1841770,1
34206.898917,1,3015,380,1841980,-1
34206.899537,1,3016,260,1841483,1
34206.902548,1,3017,280,1842333,-1
34206.905493,1,3018,70,1842066,-1
34206.907224,1,3019,170,1841973,-1
34206.909109,1,3020,380,1841976,-1
34206.912855,3,2949,103,1841883,-1
34206.913344,1,3021,40,1841769,-1
34206.913432,3,2859,189,1842039,-1
34206.915969,1,3022,140,1842029,1
34206.917244,1,3023,310,1841730,1
34206.920713,1,3024,50,1841591,1
34206.923508,1,3025,370,1841821,1
34206.924351,3,2903,112,1841961,-1
34206.927595,1,3026,330,1842319,-1
34206.929474,1,3027,40,1841967,1
34206.930615,1,3028,230,1842158,-1
34206.932025,3,2706,85,1842028,1
34206.932853,1,3029,10,1842259,-1
34206.935527,1,3030,110,1841859,1
34206.936774,1,3031,260,1842122,1
34206.939749,3,2610,59,1842000,-1
34206.942120,1,3032,280,1842178,-1
34206.942624,3,2968,146,1842122,-1
34206.944744,1,3033,290,1842106,-1
34206.947916,1,3034,290,1841713,1
34206.950246,1,3035,40,1842260,1
34206.953087,1,3036,260,1841921,-1
34206.955189,1,3037,370,1841949,-1
34206.958627,1,3038,50,1842248,-1
34206.960767,1,3039,70,1842309,-1
34206.964332,1,3040,190,1842061,-1
34206.965307,3,3012,191,1842199,-1
34206.969098,1,3041,230,1842349,1
34206.969430,1,3042,350,1841717,1
34206.970904,1,3043,140,1841801,1
34206.972231,3,2930,197,1842108,1
34206.974261,1,3044,210,1842309,1
34206.975080,1,3045,90,1842429,1
34206.976852,1,3046,120,1842479,1
34206.977837,1,3047,50,1842009,1
34206.980756,1,3048,400,1841807,1
34206.981195,1,3049,360,1841986,-1
34206.984566,1,3050,110,1841987,1
34206.988448,3,2941,111,1842262,1
34206.990841,1,3051,230,1842134,1
34206.993568,1,3052,50,1842100,-1
34206.994304,3,2650,150,1842269,1
34206.998202,3,3042,99,1842349,1
34206.999447,1,3053,310,1842382,-1
34207.000961,1,3054,50,1842481,-1
34207.001063,1,3055,40,1842100,-1
34207.004550,1,3056,320,1842188,1
34207.004886,1,3057,120,1842654,-1
34207.006708,1,3058,150,1842458,-1
34207.010385,1,3059,180,1842249,-1
34207.013111,1,3060,380,1842274,-1
34207.016722,3,2798,100,1842425,1
34207.019248,3,2884,85,1842490,1
34207.022446,1,3061,230,1842251,1
34207.024336,1,3062,100,1842637,1
34207.025086,1,3063,50,1842677,1
34207.025250,1,3064,120,1842538,-1
34207.027130,1,3065,140,1842416,-1
34207.030742,1,3066,170,1842708,-1
34207.031226,1,3067,70,1842652,-1
34207.032753,1,3068,270,1842580,1
34207.034907,1,3069,30,1842528,-1
34207.036519,3,3035,19,1842559,-1
34207.036946,1,3070,180,1842431,1
34207.038547,3,2761,132,1842560,1
34207.039077,1,3071,150,1842369,1
34207.040194,1,3072,390,1842163,1
34207.041772,1,3073,300,1842781,1
34207.044962,1,3074,320,1843009,-1
34207.048202,1,3075,250,1842707,1
34207.051404,1,3076,20,1842746,-1
34207.053545,3,2996,199,1842499,-1
34207.056954,1,3077,140,1842650,1
34207.058906,1,3078,130,1842275,-1
34207.059901,1,3079,320,1842277,-1
34207.060465,1,3080,370,1842089,1
34207.064071,1,3081,40,1842599,-1
34207.064167,3,2975,140,1842364,-1
34207.067217,1,3082,360,1842434,1
34207.067482,1,3083,350,1842807,-1
34207.071454,1,3084,80,1842258,-1
34207.072830,1,3085,300,1842157,-1
34207.074184,3,2720,70,1842246,-1
34207.078045,1,3086,290,1842339,-1
34207.081473,1,3087,330,1841905,1
34207.084941,1,3088,400,1842741,-1
34207.086384,1,3089,140,1842228,1
34207.086593,1,3090,360,1842471,1
34207.090294,3,2958,98,1842400,-1
34207.091103,1,3091,400,1842142,1
34207.093743,1,3092,60,1841828,1
34207.096957,1,3093,330,1842514,-1
34207.100475,1,3094,290,1842208,-1
34207.103553,1,3095,10,1842218,1
34207.105385,1,3096,200,1842082,-1
34207.107051,1,3097,120,1842740,-1
34207.110377,1,3098,400,1842341,1
34207.112548,1,3099,290,1842398,-1
34207.116018,1,3100,120,1842784,-1
34207.116136,1,3101,210,1842573,1
34207.118458,1,3102,240,1842488,-1
34207.119313,1,3103,210,1842714,-1
34207.121056,1,3104,70,1842582,-1
34207.121709,1,3105,290,1842473,1
34207.123544,1,3106,360,1842164,-1
34207.125661,3,3041,48,1842397,-1
34207.128214,1,3107,60,1842276,1
34207.130671,1,3108,120,1842547,-1
34207.133367,3,2852,78,1842442,1
34207.135888,1,3109,300,1842572,1
34207.139222,3,2865,10,1842342,-1
34207.140032,1,3110,320,1842181,-1
34207.140334,1,3111,140,1842342,-1
34207.140947,1,3112,240,1841944,1
34207.143937,1,3113,110,1842154,1
34207.147282,1,3114,360,1842413,-1
34207.148569,1,3115,180,1842010,1
34207.150055,1,3116,200,1842176,1
34207.150143,1,3117,190,1842111,1
34207.151584,1,3118,390,1842185,1
34207.152698,3,2978,87,1842340,-1
34207.153922,1,3119,200,1842094,-1
34207.157598,1,3120,350,1842079,-1
34207.159385,1,3121,160,1842558,-1
34207.161197,1,3122,70,1842057,1
34207.162407,1,3123,350,1842403,-1
34207.162791,1,3124,90,1842177,1
34207.165080,1,3125,190,1842376,-1
34207.167615,1,3126,230,1842318,-1
34207.171536,1,3127,20,1842535,-1
34207.172243,1,3128,170,1841903,1
34207.172318,1,3129,30,1842278,1
34207.173127,1,3130,300,1842436,-1
34207.177071,1,3131,210,1842275,-1
34207.180570,1,3132,370,1842221,1
34207.183155,1,3133,120,1842158,1
34207.185546,3,2736,193,1841939,1
34207.185750,1,3134,250,1841894,1
34207.186567,3,2957,48,1841956,-1
34207.186955,1,3135,60,1841807,1
34207.187584,1,3136,400,1841903,1
34207.188989,3,2969,77,1841925,-1
34207.191697,3,3121,84,1841845,-1
34207.195163,1,3137,270,1841924,1
34207.197233,1,3138,230,1841997,-1
34207.200339,1,3139,320,1841975,1
34207.204259,1,3140,10,1842114,-1
34207.207540,1,3141,290,1842190,-1
34207.211138,1,3142,330,1841975,-1
34207.214338,1,3143,50,1841985,-1
34207.217363,1,3144,80,1842435,-1
34207.218416,1,3145,300,1842491,-1
34207.220211,3,2922,167,1842191,1
34207.224091,1,3146,60,1842441,1
34207.225117,1,3147,20,1842282,-1
34207.228022,1,3148,340,1842185,-1
34207.231030,1,3149,120,1842281,-1
34207.233752,1,3150,240,1842252,1
34207.236016,1,3151,270,1842106,-1
34207.236091,1,3152,180,1842301,1
34207.239112,1,3153,220,1842367,-1
34207.241693,1,3154,40,1841962,1
34207.244629,1,3155,90,1842144,1
34207.247999,1,3156,210,1841790,1
34207.248312,1,3157,180,1842170,-1
34207.252067,1,3158,340,1842024,1
34207.252856,1,3159,260,1842061,1
34207.253398,1,3160,260,1842365,-1
34207.254331,1,3161,370,1842052,1
34207.254924,1,3162,270,1842334,-1
34207.255415,1,3163,140,1842607,-1
34207.257858,1,3164,120,1841969,-1
34207.259732,1,3165,370,1841707,1
34207.261970,1,3166,280,1841943,-1
34207.264514,1,3167,330,1842095,-1
34207.267847,1,3168,100,1841556,1
34207.270601,3,2972,93,1841831,-1
34207.273903,1,3169,390,1841856,1
34207.276033,1,3170,340,1842044,-1
34207.278100,1,3171,150,1841362,1
34207.279971,1,3172,380,1842098,-1
34207.281462,1,3173,270,1841285,1
34207.284543,1,3174,200,1841548,-1
34207.286951,1,3175,50,1842031,-1
34207.289858,3,3171,161,1841599,1
34207.292615,1,3176,170,1841469,-1
34207.294481,1,3177,160,1841301,1
34207.296670,1,3178,90,1841449,1
34207.299317,1,3179,220,1841689,1
34207.299497,1,3180,30,1841672,1
34207.300876,1,3181,390,1841604,1
34207.302502,1,3182,240,1841134,1
34207.303945,3,2980,135,1841435,-1
34207.306060,1,3183,180,1841533,1
34207.306583,1,3184,200,1841130,1
34207.307270,1,3185,70,1841615,-1
34207.311062,1,3186,300,1841592,-1
34207.312532,1,3187,400,1841706,-1
34207.314626,3,3144,55,1841261,1
34207.316383,1,3188,90,1841176,1
34207.319648,1,3189,270,1841174,-1
34207.322730,1,3190,70,1841345,-1
34207.325998,1,3191,240,1841184,1
34207.327721,1,3192,100,1841048,1
34207.331040,3,3141,19,1841332,1
34207.333381,1,3193,350,1841681,-1
34207.335722,1,3194,380,1841143,1
34207.337366,1,3195,370,1841318,1
34207.339739,1,3196,270,1841255,1
34207.340514,1,3197,80,1841811,-1
34207.343023,1,3198,140,1841352,-1
34207.344559,1,3199,20,1841679,-1
34207.348457,1,3200,30,1841478,-1
34207.348963,1,3201,230,1840841,1
34207.352940,1,3202,290,1841076,-1
34207.353274,1,3203,20,1841018,1
34207.356049,1,3204,350,1840846,1
34207.356113,1,3205,150,1840851,1
34207.357902,1,3206,180,1841025,1
34207.358796,3,3010,111,1841113,-1
34207.360515,3,2833,159,1841044,1
34207.360708,1,3207,60,1840643,1
34207.361856,1,3208,170,1840732,1
34207.363000,1,3209,150,1841232,-1
